,molecule_chembl_id,IC50,units,smiles,pIC50,ro5_fulfilled
5574,CHEMBL2177327,5060.0,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccc(OC(F)(F)F)cc3)ccc1O2,5.2958494831602,True
5575,CHEMBL4874363,5100.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(CC(C)C)cc1,5.292429823902063,False
5577,CHEMBL4570597,5100.0,nM,COc1ccc2c(c1)[C@@H](O)[C@@]1(CCN(C(=O)C(C)Cc3cc4cc(-c5ccccc5C)ccc4nc3N)C1)C2,5.292429823902063,False
5578,CHEMBL3642605,5100.0,nM,CC1(c2cc(Br)cc(NC(=O)c3cccs3)c2)CCSC(N)=N1,5.292429823902063,True
5580,CHEMBL1278097,5100.0,nM,O=S(=O)(c1ccccc1)N(CCc1ccccc1)C[C@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.292429823902063,True
5581,CHEMBL3922583,5158.0,nM,COC1CCC2(CC1)Cc1ccc(O)cc1C21N=C(N)N(C)O1,5.287518662198082,True
5582,CHEMBL3688688,5170.0,nM,NC1=N[C@@](c2cc(NC(=O)C3CC3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.286509456906058,True
5583,CHEMBL1821810,5200.0,nM,Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)N(C)C3CCCCC3)cc2c1,5.2839966563652006,True
5584,CHEMBL3653480,5200.0,nM,NC1=N[C@@](c2cc(NC(=O)c3cc4cncnc4[nH]3)ccc2F)(C(F)F)COC1,5.2839966563652006,True
5585,CHEMBL1092879,5200.0,nM,Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccccc2)n1,5.2839966563652006,True
5586,CHEMBL3968738,5200.0,nM,C[C@@]1(c2cc(Nc3ccccc3OCC(F)(F)F)ccc2F)COCC(N)=N1,5.2839966563652006,True
5587,CHEMBL3653435,5200.0,nM,CCc1nc(C(=O)Nc2cccc(C3(C(F)F)COCC(N)=N3)c2)co1,5.2839966563652006,True
5590,CHEMBL3086247,5200.0,nM,CC(C)(C)OC(=O)N(Cc1ccccc1)C[C@@H](O)c1cccc(NC(=O)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c1,5.2839966563652006,False
5591,CHEMBL3984830,5200.0,nM,Cn1nc(Nc2cccc(C3(C)COCC(N)=N3)c2)c2ccc(Br)cc21,5.2839966563652006,True
5592,CHEMBL380521,5200.0,nM,O=C(Nc1cc(Br)ccc1N1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,5.2839966563652006,True
5593,CHEMBL437961,5214.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCS(=O)(=O)c2ccccc2)c1,5.28282897316769,True
5594,CHEMBL3693238,5245.0,nM,NC1=N[C@@](c2cc(N[C@H](c3ccc(Cl)cn3)C(F)(F)F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.280254507470423,True
5595,CHEMBL271230,5270.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N2CCCC2=O)c1)C(=O)NC1CCCCC1,5.278189384787453,True
5596,CHEMBL3670304,5280.0,nM,CC1=CSC(N)=N[C@]1(C)c1cc(NC(=O)c2cnc(C)cn2)ccc1F,5.277366077466188,True
5597,CHEMBL2177319,5280.0,nM,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncccc21,5.277366077466188,True
5598,CHEMBL4435826,5300.0,nM,COc1cccc(CNC2CCN(Cc3ccccc3)CC2)c1OC,5.275724130399211,True
5599,CHEMBL2177471,5300.0,nM,C[C@H]1C[C@]2(CCN1Cc1cccc(OC3CCCC3)c1)CNS(=O)(=O)N2c1cccc(F)c1,5.275724130399211,True
5600,CHEMBL566977,5300.0,nM,NC1=NC(c2ccccc2)(c2cccc(Cc3ccccc3)c2)C2=NCCCN12,5.275724130399211,True
5603,CHEMBL2047036,5300.0,nM,CN(c1cc2cc(c1)C(=O)N[C@H]([C@H](O)CNCc1ccccc1)COCCCCCNC2=O)S(C)(=O)=O,5.275724130399211,True
5605,CHEMBL3691370,5350.0,nM,NC1=N[C@@]2(c3ccc(O)cc3F)COCC[C@H]2CS1,5.271646217978772,True
5606,CHEMBL2059596,5360.0,nM,OC(CSc1ccccc1F)Cn1c2ccccc2c2ccccc21,5.270835210307229,True
5607,CHEMBL3688672,5370.0,nM,NC1=N[C@@](c2cc(NC(=O)[C@H]3CCCO3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.270025714300445,True
5608,CHEMBL3693255,5385.0,nM,NC1=N[C@@](c2cc(NC(=O)c3c(F)cc(F)cc3F)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.268814292366,True
5609,CHEMBL2058868,5390.0,nM,O[C@H](CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,5.268411234813261,True
5610,CHEMBL1276846,5400.0,nM,O=S(=O)(c1ccc(Cl)c(Cl)c1)N(CC1CC1)C[C@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.267606240177031,False
5611,CHEMBL1278005,5400.0,nM,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)C[C@@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.267606240177031,False
5612,CHEMBL3650192,5400.0,nM,CCOc1cc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)nn1C,5.267606240177031,True
5613,CHEMBL384496,5400.0,nM,CC[C@H](NCC1Cc2cccc(c2)OCCNC(=O)c2cc(cc(N(C)S(C)(=O)=O)c2)C(=O)N1)C(=O)NCC(C)C,5.267606240177031,True
5614,CHEMBL402120,5400.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(S(C)(=O)=O)c1)C(=O)NC1CCCCC1,5.267606240177031,True
5615,CHEMBL2346789,5410.0,nM,Cc1ccc2c(c1)CC(C)(C)N=C2N[C@@H](Cc1ccccc1)C(=O)O,5.266802734893431,True
5616,CHEMBL2181021,5430.0,nM,COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C,5.265200170411153,False
5617,CHEMBL202015,5500.0,nM,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(O)Cc2ccccc2)c1)S(C)(=O)=O,5.259637310505756,True
5619,CHEMBL1210335,5500.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(NS(=O)(=O)Cc2ccccc2)c1)C(=O)NC1CCCCC1,5.259637310505756,True
5620,CHEMBL1923706,5511.0,nM,CC(C)(C)Nc1c(-c2ccc(-c3nc4ccccc4[nH]3)cc2)nc2ccccn12,5.258769588974529,True
5621,CHEMBL3673189,5550.0,nM,N#Cc1cc(C23CO[C@@H](CO)C[C@H]2CSC(N)=N3)c(F)cc1F,5.255707016877324,True
5623,CHEMBL1933457,5590.0,nM,Nc1nc(Cc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)cn1Cc1cc(F)cc(F)c1,5.252588192113577,True
5624,CHEMBL227758,5600.0,nM,CC(C)C[C@H](NC(=O)c1cc(C(=O)NCc2ccccc2)cc(N(C)S(C)(=O)=O)c1)[C@@H](O)C[C@@H](C)C(=O)N[C@H](C(=O)NC(C)C)C(C)C,5.251811972993799,True
5625,CHEMBL3642610,5600.0,nM,CC1(c2cccc(NCc3ccc(Cl)cc3)c2)CCSC(N)=N1,5.251811972993799,True
5626,CHEMBL222274,5600.0,nM,Cc1c(O)cc2oc3c(c(=O)c2c1O)-c1ccc(O)cc1OC3O,5.251811972993799,True
5627,CHEMBL419949,5600.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CC(=O)N[C@@H](CC1CCCCC1)[C@@H](O)CC(=O)N[C@H](C(=O)NCc1ccc(C(=O)O)cc1)C(C)C,5.251811972993799,False
5628,CHEMBL557127,5600.0,nM,CC(C)[C@H](NC(=O)CCC(O)(CCc1ccccc1)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,5.251811972993799,False
5629,CHEMBL2158258,5600.0,nM,CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CN[C@@H]1CC(C)(C)Cc2nn(CC(C)C)cc21,5.251811972993799,True
5631,CHEMBL4865499,5600.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1cccc(C(=O)O)c1,5.251811972993799,False
5632,CHEMBL252755,5614.0,nM,CCCC(C)S(=O)(=O)CCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNCc1cccc(OC)c1,5.25072759170158,True
5636,CHEMBL4204985,5700.0,nM,COc1ccc(CN(CC(O)Cn2c3ccccc3c3ccccc32)S(=O)(=O)c2ccccc2)cc1,5.2441251443275085,False
5638,CHEMBL3642620,5700.0,nM,CC1(c2cccc(OCC(=O)Nc3ccc(F)cc3)c2)CCSC(N)=N1,5.2441251443275085,True
5640,CHEMBL235754,5700.0,nM,COc1cccc(-c2cccc(CCc3cc(=O)n(C)c(N)n3)c2)c1,5.2441251443275085,True
5641,CHEMBL1082893,5720.0,nM,C[C@@H](NC(=O)c1cc(CNC(=O)C(C)(N)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.242603971206975,True
5642,CHEMBL2349489,5738.0,nM,CC1(C)Cc2ccc(-c3cncc(Cl)c3)cc2C2(CCSC(N)=N2)C1,5.241239456090021,True
5643,CHEMBL260634,5740.0,nM,CN(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@@H]2CN(Cc3ccc(F)c(F)c3)C(=O)N2)c1,5.241088107602026,True
5644,CHEMBL254273,5750.0,nM,CCNc1cc(C(=O)N[C@@H](C(C)C)[C@H](O)CNCc2cccc(OC)c2)cc(N2CCCCS2(=O)=O)c1,5.2403321553103694,True
5647,CHEMBL2349464,5840.0,nM,CC1(C)Cc2ccc(-c3cncc(F)c3)cc2C2(COC(N)=N2)C1,5.2335871528876,True
5649,CHEMBL3936965,5860.0,nM,COCc1cc(C(=O)Nc2csc([C@]34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)no1,5.232102383981909,True
5650,CHEMBL3915849,5870.0,nM,N#Cc1cccnc1Oc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,5.231361898752386,True
5651,CHEMBL4111546,5870.0,nM,COc1cc(C#N)cc(-c2ccc3c(c2)[C@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,5.231361898752386,True
5653,CHEMBL252262,5890.0,nM,CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCC2CCCCC2)cc(N2CCCC2=O)c1,5.229884705212898,True
5654,CHEMBL4874266,5900.0,nM,CC(C)(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)C(c2ccccc2)c2ccccc2)c1,5.229147988357855,False
5655,CHEMBL3642608,5900.0,nM,CC1(c2cccc(/C=C/c3ccc(Cl)cn3)c2)CCSC(N)=N1,5.229147988357855,True
5656,CHEMBL3670928,5900.0,nM,Cc1ccc(Nc2ccc(F)c([C@@]3(C)N=C(N)COC(C)(C)C3(F)F)c2)cn1,5.229147988357855,True
5660,CHEMBL201802,5900.0,nM,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(O)c2ccccc2)c1)S(C)(=O)=O,5.229147988357855,True
5661,CHEMBL555054,5900.0,nM,CC(C)[C@H](NC(=O)CCC(O)(Cc1ccccc1)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)cc(N(C)S(C)(=O)=O)c1)C(=O)NCc1ccccc1,5.229147988357855,True
5663,CHEMBL211937,5900.0,nM,C[C@@H](NC(=O)c1cc(C(=O)N[C@H](CN)Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,5.229147988357855,True
5665,CHEMBL1933459,5950.0,nM,Nc1nc(Cc2ccc(-c3cccc4oc5ccccc5c34)cc2)cn1Cc1ccccc1Cl,5.22548303427145,True
5669,CHEMBL4858894,6000.0,nM,CC(C)(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)c1,5.221848749616356,False
5670,CHEMBL394224,6000.0,nM,CN(c1cc2cc(n1)N(CC1CC1)CCCCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,5.221848749616356,True
5672,CHEMBL298147,6000.0,nM,CC(C)CC(NC(=O)C(O)c1cccc(Oc2ccccc2)c1)[C@@H](O)CC(=O)N[C@@H](C(=O)N[C@H](C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)C(C)C,5.221848749616356,False
5678,CHEMBL4580797,6100.0,nM,COc1ccc2c(c1)[C@@H](O)[C@@]1(CCN(C(=O)CCc3cc4cc(-c5ccccc5C)ccc4nc3N)C1)C2,5.214670164989233,False
5679,CHEMBL2437441,6100.0,nM,CN1C(=O)C[C@@](C)([C@@H]2C[C@H]2c2cccc(-c3cccs3)c2)N=C1N.O=C(O)C(F)(F)F,5.214670164989233,True
5680,CHEMBL1645526,6100.0,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1nn[nH]n1)C(C)C)C(=O)NCC(O)C(=O)O,5.214670164989233,True
5682,CHEMBL3236224,6180.0,nM,Cc1ccccc1-c1ccc2[nH]cc(C(=O)NCc3cccc(C(F)(F)F)c3)c(=O)c2c1,5.209011524911184,True
5683,CHEMBL3901477,6200.0,nM,NC1=NC(c2cc(NCc3cc(Br)co3)ccc2F)(C(F)F)COC1,5.207608310501746,True
5684,CHEMBL1760853,6200.0,nM,Cc1cccc(Cc2cc(C[C@@H]3CS(=O)(=O)C[C@H](NCc4cccc(C(C)C)c4)[C@H]3O)ccc2O)c1,5.207608310501746,True
5685,CHEMBL3670354,6200.0,nM,C[C@]1(c2cccc(NC(=O)c3ccc(C#N)cn3)n2)CO[C@@](C)(C(F)(F)F)C(N)=N1,5.207608310501746,True
5686,CHEMBL3890833,6200.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3cc4n(n3)CCC4)cs2)CO1,5.207608310501746,True
5687,CHEMBL4851448,6200.0,nM,CC(C)(C)c1ccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CC(c2ccccc2)c2ccccc2)cc1,5.207608310501746,False
5688,CHEMBL1208934,6200.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2cccc(C#N)c2)CCCCC1,5.207608310501746,True
5690,CHEMBL3918779,6230.5,nM,NC1=NC2(CS1)c1cc(Br)ccc1CC21CCC(O)CC1,5.205477099644579,True
5691,CHEMBL1208793,6250.0,nM,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(-c4c(OC)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1,5.204119982655925,False
5692,CHEMBL2181982,6260.0,nM,N#Cc1ccc(COC(=O)[C@H]2C[C@]3(CN2)C(=O)Nc2ccccc23)cc1Br,5.20342566678957,True
5693,CHEMBL2349503,6270.0,nM,CN1C(=O)C2(CC(C)(C)Oc3ccc(-c4ccncc4)cc32)N=C1N,5.202732459169283,True
5695,CHEMBL1277921,6300.0,nM,O=S(=O)(c1ccc(Cl)cc1)N(Cc1ccccc1)C[C@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.200659450546418,False
5696,CHEMBL1210330,6300.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(Nc2ccccc2)c1)C(=O)NC1CCCCC1,5.200659450546418,True
5697,CHEMBL4069747,6300.0,nM,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)c1.Cl,5.200659450546418,True
5698,CHEMBL2380444,6300.0,nM,CC1(c2cccc(-c3cccc(Cl)c3)c2)N=C(N)CCO1,5.200659450546418,True
5699,CHEMBL3980775,6400.0,nM,COc1cccnc1Nc1ccc(F)c([C@]2(C)CO[C@@](C)(C(F)(F)F)C(N)=N2)n1,5.1938200260161125,True
5700,CHEMBL3086249,6400.0,nM,CC(C)(C)OC(=O)N(C[C@H](O)c1cccc(NC(=O)[C@@H](NC(=O)OCc2ccccc2)c2ccccc2)c1)[C@H](CO)Cc1ccccc1,5.1938200260161125,False
5701,CHEMBL4173515,6400.0,nM,N=c1oc2ccccc2cc1C(=O)Nc1cc(Br)ccc1NCc1cn(Cc2ccc(Br)cc2)nn1,5.1938200260161125,False
5702,CHEMBL2177328,6410.0,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(OC(F)(F)F)c3)ccc1O2,5.193141970481182,True
5704,CHEMBL3653664,6460.0,nM,CC1=NC2(CCOc3ccc(NC(=O)c4ccc(C)s4)cc32)N=C1N,5.189767482004916,True
5705,CHEMBL252756,6461.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCS(=O)(=O)N2CCCCC2)c1,5.189700258959832,True
5707,CHEMBL3683800,6495.0,nM,NC1=N[C@@](CF)(c2cc(NC(=O)c3ccc(Br)cn3)cc(F)c2F)[C@@H]2C[C@@H]2O1,5.187420844590953,True
5708,CHEMBL573378,6500.0,nM,CO[C@@H](COc1ccccc1)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,5.187086643357144,True
5709,CHEMBL4851168,6500.0,nM,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](Cc1cccs1)C(=O)N[C@@H](CC(C)C)[C@H](O)CNc1ccc(C2CCCC2)cc1,5.187086643357144,False
5710,CHEMBL4212215,6500.0,nM,O=S(=O)(c1ccc(Cl)cc1)N(CC(O)Cn1c2ccccc2c2ccccc21)C1CCCCC1,5.187086643357144,True
5714,CHEMBL1483796,6600.0,nM,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,5.180456064458131,True
5715,CHEMBL295109,6600.0,nM,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@@H](O)C[C@@H](CC)C(=O)N[C@@H]2C[C@H](OC)C[C@H](OC)C2)c1,5.180456064458131,False
5717,CHEMBL4861746,6600.0,nM,CC(C)c1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NCCC(c2ccccc2)c2ccccc2)c1,5.180456064458131,False
5718,CHEMBL3653712,6610.0,nM,CC1=NC2(N=C1N)c1cc(Br)ccc1CC21CCC1,5.17979854051436,True
5722,CHEMBL3688684,6660.0,nM,NC1=N[C@@](c2cc(NC(=O)COc3ccccc3)ccc2F)(C(F)F)[C@H]2C[C@H]2O1,5.176525770829699,True
5723,CHEMBL2059613,6660.0,nM,OC(CSc1ccc2ccccc2c1)Cn1c(-c2ccccc2)cc2ccccc21,5.176525770829699,True
5725,CHEMBL3642612,6700.0,nM,CC1(c2ccc(F)c(NC(=O)c3ccc4ccccc4n3)c2)CCSC(N)=N1,5.173925197299173,True
5727,CHEMBL3657455,6710.0,nM,CC1=NC2(CCOc3ccc(-c4cc(C)ccc4C)cc32)N=C1N,5.173277479831008,True
5728,CHEMBL3691377,6720.0,nM,C[C@H]1SC(N)=N[C@@]2(c3ccccc3F)COCC[C@@H]12,5.172630726946174,True
5729,CHEMBL2058875,6740.0,nM,OC(CCSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,5.17134010346468,True
5730,CHEMBL2177329,6750.0,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3cccc(Cl)c3F)ccc1O2,5.170696227168975,True
5731,CHEMBL3640232,6770.0,nM,Cc1cc(SCC(=O)Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)nc(N)n1,5.169411331314856,True
5732,CHEMBL2443370,6780.0,nM,CC1=C(C(=O)Nc2nc(C)cs2)C(c2ccco2)C(C(=O)Nc2nc(C)cs2)=C(C)N1,5.168770306132936,True
5733,CHEMBL3640233,6790.0,nM,C[C@@]1(c2cc(NC(=O)CSc3nccc(O)n3)ccc2F)CCSC(N)=N1,5.168130225719498,True
5738,CHEMBL3657458,6850.0,nM,COc1ccc(C)cc1-c1ccc2c(c1)C1(CCO2)N=C(C)C(N)=N1,5.164309428507575,True
5740,CHEMBL1278188,6900.0,nM,O=S(=O)(c1ccccc1)N(CCc1ccccc1)C[C@@H](O)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.161150909262744,True
5742,CHEMBL1258120,6900.0,nM,CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNC1(c2ccc(Br)c(C(C)(C)C)c2)CCCCC1,5.161150909262744,False
5743,CHEMBL3980524,6900.0,nM,C[C@@]1(c2cc(Nc3cc(F)cc4cc(OCC5CC5)cnc34)ccc2F)COCC(N)=N1,5.161150909262744,True
5745,CHEMBL1087609,6930.0,nM,CC(C)CNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1,5.159266765388193,True
5746,CHEMBL1795871,7000.0,nM,COc1cccc(CNC[C@H](Cc2ccccc2)n2cc(-c3cc(C(=O)N[C@H](C)c4ccccc4)cc(N(C)S(C)(=O)=O)c3)nn2)c1,5.154901959985743,False
5747,CHEMBL1222240,7000.0,nM,CC[C@@H](CC(=O)NCC1CCCCC1)n1c(N)nc2cc(Cl)ccc21,5.154901959985743,True
5749,CHEMBL3642602,7000.0,nM,CC1(c2cccc(OCC(=O)Nc3cccc(O)c3)c2)CCSC(N)=N1,5.154901959985743,True
5750,CHEMBL235854,7000.0,nM,CN(c1cc2cc(n1)CCC(c1ccccc1)CCc1cccc(c1)C[C@@](C)(N)C(=O)OC2)S(C)(=O)=O,5.154901959985743,True
5751,CHEMBL2177306,7000.0,nM,NC1=N[C@@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21,5.154901959985743,True
5752,CHEMBL76,7000.0,nM,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,5.154901959985743,True
5755,CHEMBL410555,7000.0,nM,CCN1C[C@@H](C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[C@@H](OCc3ccccc3)CN2)CC1=O,5.154901959985743,True
5756,CHEMBL2177321,7020.0,nM,COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccccc3C)ccc1O2,5.153662887870195,True
5758,CHEMBL3236216,7040.0,nM,COc1ccc(CNC(=O)c2c[nH]c3ccc(S(=O)(=O)Nc4ccc(C(F)(F)F)cc4)cc3c2=O)cc1,5.152427340857888,True
5759,CHEMBL4464129,7079.0,nM,NC1=N[C@@]2(COc3ccc(NC(=O)c4cnc(OCC(F)(F)F)cn4)cc32)[C@H](C(F)(F)F)C1,5.150028087671149,True
5760,CHEMBL1923296,7079.0,nM,Cc1cnc(C(=O)Nc2cccc(C3(C)N=C(N)CN(C)C3=O)c2)cn1,5.150028087671149,True
5761,CHEMBL2177490,7100.0,nM,CC(C)COc1cccc(CN2CC[C@]3(CNS(=O)(=O)N3c3cccc(F)c3)C[C@@H]2C)c1,5.1487416512809245,True
5762,CHEMBL568506,7100.0,nM,COc1ccc(Cc2cccc(C3(c4ccccc4)N=C(N)N4CCCN=C43)c2)cc1,5.1487416512809245,True
5763,CHEMBL4204085,7100.0,nM,Cc1ccc(N(CC(O)Cn2c3ccccc3c3ccccc32)S(=O)(=O)c2ccccc2)cc1,5.1487416512809245,True
5764,CHEMBL291784,7100.0,nM,CN1C(=O)C(c2ccccc2)(c2ccccc2)N=C1N,5.1487416512809245,True
5767,CHEMBL3236220,7180.0,nM,O=C(NC1CCCCC1)c1c[nH]c2ccc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)cc2c1=O,5.1438755557577,True
5769,CHEMBL2349616,7197.0,nM,COc1ccc(-c2ccc3c(c2)C2(CC(C)(C)O3)N=C(N)N(C)C2=O)cc1,5.142848497312507,True
5771,CHEMBL3703215,7210.0,nM,NC1=NC2(CO1)c1cc(Br)ccc1OC1(CCCC1)C21COC1,5.142064735280571,True
5772,CHEMBL2346799,7230.0,nM,CC1(C)Cc2cc(Cl)ccc2C(N[C@@H](Cc2ccccc2)c2nc3ccccc3c(=O)[nH]2)=N1,5.140861702705469,True
5773,CHEMBL3891797,7290.0,nM,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(Nc3ncccc3OCc3ccccc3)ccc1O2,5.137272471682025,False
5775,CHEMBL3670389,7300.0,nM,COCCn1ccc2nc(C(=O)Nc3ccc(F)c([C@]4(C)CO[C@@](C)(C(F)(F)F)C(N)=N4)n3)c(Cl)cc21,5.136677139879544,True
5776,CHEMBL1933456,7320.0,nM,COc1cc(OC)cc(-c2ccc(Cc3cn(Cc4cc(F)cc(F)c4)c(N)n3)cc2)c1,5.135488918941608,True
5777,CHEMBL2058872,7380.0,nM,NCCNC(CSc1ccc2ccccc2c1)Cn1c2ccccc2c2ccccc21,5.131943638176958,True
5778,CHEMBL1933455,7400.0,nM,COc1cc(OC)cc(-c2ccc(Cc3cn(Cc4ccc(F)cc4)c(N)n3)cc2)c1,5.130768280269024,True
5779,CHEMBL2177481,7400.0,nM,CC(=O)Nc1ccc(CN2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)cc1,5.130768280269024,True
5780,CHEMBL3983828,7460.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1ccc(F)c([C@]2(CF)C[C@@H](C(F)(F)F)OC(N)=N2)c1,5.127261172527332,True
5781,CHEMBL2177312,7460.0,nM,COc1ccc(C2(c3cccc(-c4cccnc4)c3)COC(N)=N2)cc1,5.127261172527332,True
5782,CHEMBL3889501,7480.0,nM,CCn1cc(C(=O)Nc2csc(C34CO[C@@H](C)C[C@H]3CSC(N)=N4)n2)cn1,5.126098402135538,True
5784,CHEMBL239425,7500.0,nM,CN1C(=O)CC(C)(c2ccc(Cl)c(Cl)c2)N=C1N,5.1249387366083,True
5785,CHEMBL2437443,7500.0,nM,COc1ccccc1-c1cccc([C@@H]2C[C@H]2[C@]2(C)CC(=O)N(C)C(N)=N2)c1.O=C(O)C(F)(F)F,5.1249387366083,True
5786,CHEMBL4167095,7500.0,nM,N=c1oc2ccccc2cc1C(=O)Nc1cc(Br)ccc1NCc1cn(Cc2ccc(Cl)c(Cl)c2)nn1,5.1249387366083,False
5787,CHEMBL3086250,7500.0,nM,O=C(N[C@H](C(=O)Nc1cccc([C@@H](O)CN[C@H](CO)Cc2ccccc2)c1)c1ccccc1)OCc1ccccc1,5.1249387366083,True
