,molecule_chembl_id,IC50,units,smiles,pIC50,graph
989,CHEMBL507541,10.0,nM,O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(I)cc(C(=O)N2COC[C@@H]2c2ccc(F)cc2)n1,8.0,"Data(x=[48, 9], edge_index=[2, 106], edge_attr=[106, 3], smiles='O=C(N[C@@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1)c1cc(I)cc(C(=O)N2COC[C@@H]2c2ccc(F)cc2)n1')"
990,CHEMBL3903960,10.1,nM,N#Cc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncc(F)c2c1,7.995678626217357,"Data(x=[34, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='N#Cc1cnc2c(Nc3ccc(F)c([C@]4(CF)C[C@@H](C(F)(F)F)OC(N)=N4)c3)ncc(F)c2c1')"
991,CHEMBL1094663,10.2,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=S)[nH]2)c1,7.991399828238082,"Data(x=[58, 9], edge_index=[2, 122], edge_attr=[122, 3], smiles='CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1[nH]c(=O)[nH]c(=O)c1F)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=S)[nH]2)c1')"
992,CHEMBL3977850,10.3,nM,COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(Cc2cccc(-c3nccs3)c2)C1=O,7.987162775294828,"Data(x=[39, 9], edge_index=[2, 90], edge_attr=[90, 3], smiles='COC1CCC2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(Cc2cccc(-c3nccs3)c2)C1=O')"
993,CHEMBL4108077,10.3,nM,C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC(C)(C)F)C3=O)C[C@@H](C)[C@@H]1O,7.987162775294828,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC(C)(C)F)C3=O)C[C@@H](C)[C@@H]1O')"
994,CHEMBL3935455,10.4,nM,COC(=O)c1cccc(CN2C(=O)C3(N=C2N)c2cc(Br)ccc2CC32CCC(OC)CC2)c1,7.982966660701219,"Data(x=[34, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='COC(=O)c1cccc(CN2C(=O)C3(N=C2N)c2cc(Br)ccc2CC32CCC(OC)CC2)c1')"
995,CHEMBL3977859,10.5,nM,COc1cc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)ccn1,7.978810700930062,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='COc1cc(-c2ccc3c(c2)C2(N=C(N)N(C)C2=O)C2(CCC(OC)CC2)C3)ccn1')"
996,CHEMBL3688744,10.5,nM,Cc1cc(NC(=O)c2ccc(Cl)cc2CF)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F,7.978810700930062,"Data(x=[31, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='Cc1cc(NC(=O)c2ccc(Cl)cc2CF)cc([C@@]2(C(F)F)N=C(N)O[C@@H]3C[C@@H]32)c1F')"
997,CHEMBL3688653,10.5,nM,NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1,7.978810700930062,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='NC1=N[C@@](c2cc(NC(=O)c3nn(C(F)F)cc3Cl)ccc2Cl)(C(F)F)[C@H]2C[C@H]2O1')"
998,CHEMBL4107914,10.6,nM,C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CC2)C3=O)C[C@@H](C)[C@@H]1O,7.97469413473523,"Data(x=[29, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='C[C@H]1C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CC2)C3=O)C[C@@H](C)[C@@H]1O')"
999,CHEMBL1094664,10.6,nM,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=S)[nH]2)c1,7.97469413473523,"Data(x=[57, 9], edge_index=[2, 120], edge_attr=[120, 3], smiles='CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2noc(=S)[nH]2)c1')"
1000,CHEMBL3945667,10.6,nM,COCCOc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,7.97469413473523,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='COCCOc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2')"
1001,CHEMBL3921606,10.7,nM,NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3CC3)cc12,7.97061622231479,"Data(x=[33, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='NC1=NC2(CCO1)c1cc(NC(=O)c3ccc(Cl)cn3)ccc1Oc1cnc(C3CC3)cc12')"
1002,CHEMBL2177910,10.7,nM,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1,7.97061622231479,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc(C)n1')"
1003,CHEMBL4161795,10.7,nM,C[C@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)CO[C@@H]1F,7.97061622231479,"Data(x=[28, 9], edge_index=[2, 60], edge_attr=[60, 3], smiles='C[C@]1(c2cc(NC(=O)c3ncc(C#N)cc3Cl)ccc2F)N=C(N)CO[C@@H]1F')"
1004,CHEMBL4109880,10.7,nM,CC[C@@H]1C[C@]2(CC[C@H]1O)Cc1ccc(C#N)cc1[C@]21N=C(N)N(CC(C)(C)F)C1=O,7.97061622231479,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='CC[C@@H]1C[C@]2(CC[C@H]1O)Cc1ccc(C#N)cc1[C@]21N=C(N)N(CC(C)(C)F)C1=O')"
1005,CHEMBL3927120,10.8,nM,COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3ccc(C#N)cn3)ccc1O2,7.966576244513051,"Data(x=[34, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='COc1cc(F)c2c(c1)C1(CCOC(N)=N1)c1cc(NC(=O)c3ccc(C#N)cn3)ccc1O2')"
1006,CHEMBL3930009,11.0,nM,C[C@@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.958607314841775,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='C[C@@]1(c2cc(NC(=O)c3nn(C(F)F)cc3Cl)cc(F)c2F)C[C@@H](C(F)(F)F)OC(N)=N1')"
1007,CHEMBL3354695,11.0,nM,CC1(C)CN(c2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cncnc4)ccc2O3)CCO1,7.958607314841775,"Data(x=[33, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='CC1(C)CN(c2ccc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cncnc4)ccc2O3)CCO1')"
1008,CHEMBL2181907,11.0,nM,C#Cc1ccc(F)c(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,7.958607314841775,"Data(x=[39, 9], edge_index=[2, 84], edge_attr=[84, 3], smiles='C#Cc1ccc(F)c(C[C@H](NC(=O)COC)[C@H](O)CN[C@H]2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1')"
1009,CHEMBL3906153,11.0,nM,C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(C(F)F)n3)cs2)CO1,7.958607314841775,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='C[C@H]1C[C@H]2CSC(N)=NC2(c2nc(NC(=O)c3coc(C(F)F)n3)cs2)CO1')"
1010,CHEMBL3945996,11.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(Cl)c2F)C[C@@H](C(F)(F)F)OC(N)=N1,7.958607314841775,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(Cl)c2F)C[C@@H](C(F)(F)F)OC(N)=N1')"
1011,CHEMBL2181915,11.0,nM,CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cccc(-c3nccs3)c1)NC(=O)[C@H]1CCCO1)CC1(CCC1)O2,7.958607314841775,"Data(x=[43, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='CC(C)(C)Cc1cnc2c(c1)[C@@H](NC[C@@H](O)[C@H](Cc1cccc(-c3nccs3)c1)NC(=O)[C@H]1CCCO1)CC1(CCC1)O2')"
1012,CHEMBL3892657,11.0,nM,Cc1cc(C#N)cnc1C(=O)Nc1cc(Cl)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1,7.958607314841775,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='Cc1cc(C#N)cnc1C(=O)Nc1cc(Cl)c(F)c([C@]2(C)C[C@@H](C(F)(F)F)OC(N)=N2)c1')"
1013,CHEMBL3915238,11.0,nM,CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC(N)=O)C1=O,7.958607314841775,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='CO[C@H]1CC[C@]2(CC1)Cc1ccc(C#CC3CC3)cc1C21N=C(N)N(CC(N)=O)C1=O')"
1014,CHEMBL1915751,11.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@](CC3CC3)(NC(C)=O)C2=O)c1,7.958607314841775,"Data(x=[49, 9], edge_index=[2, 106], edge_attr=[106, 3], smiles='COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)[C@H](CCc2ccccc2)N2CC[C@@](CC3CC3)(NC(C)=O)C2=O)c1')"
1015,CHEMBL3933535,11.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2Cl)C[C@@H](C(F)(F)F)OC(N)=N1,7.958607314841775,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)cc(F)c2Cl)C[C@@H](C(F)(F)F)OC(N)=N1')"
1016,CHEMBL401474,11.0,nM,CC(C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1,7.958607314841775,"Data(x=[44, 9], edge_index=[2, 94], edge_attr=[94, 3], smiles='CC(C)Nc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(N2CCCCS2(=O)=O)c1')"
1017,CHEMBL3922261,11.0,nM,CCOc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1,7.958607314841775,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='CCOc1ccc([C@H]2C[C@H]3CSC(N)=N[C@@]3(c3ccc(F)cc3F)CO2)cc1')"
1018,CHEMBL539653,11.0,nM,COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(c3ccccc3)S(C)(=O)=O)c2)c1,7.958607314841775,"Data(x=[43, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='COc1cccc(CNC[C@@H](O)[C@H](Cc2cc(F)cc(F)c2)NC(=O)c2cccc(N(c3ccccc3)S(C)(=O)=O)c2)c1')"
1019,CHEMBL3927541,11.0,nM,C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(C#N)cc3)C[C@@H]12,7.958607314841775,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='C[C@H]1SC(N)=N[C@@]2(c3ccc(F)cc3F)CO[C@@H](c3ccc(C#N)cc3)C[C@@H]12')"
1020,CHEMBL3680893,11.0,nM,C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(F)cn2)ccc1F,7.958607314841775,"Data(x=[27, 9], edge_index=[2, 58], edge_attr=[58, 3], smiles='C[C@]1(F)COC(N)=N[C@]1(C)c1cc(NC(=O)c2ccc(F)cn2)ccc1F')"
1021,CHEMBL1210345,11.0,nM,COc1ccc(N(c2cccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN[C@@H](C)C(=O)NC3CCCCC3)c2)S(C)(=O)=O)cc1,7.958607314841775,"Data(x=[45, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='COc1ccc(N(c2cccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CN[C@@H](C)C(=O)NC3CCCCC3)c2)S(C)(=O)=O)cc1')"
1022,CHEMBL555436,11.0,nM,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(S(=O)(=O)c2ccccc2)c1,7.958607314841775,"Data(x=[50, 9], edge_index=[2, 106], edge_attr=[106, 3], smiles='CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)cc(S(=O)(=O)c2ccccc2)c1')"
1023,CHEMBL1821827,11.0,nM,C[C@H](Cc1cc2cc(-c3ncccc3Cl)ccc2nc1N)C(=O)NCCC(C)(C)C,7.958607314841775,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@H](Cc1cc2cc(-c3ncccc3Cl)ccc2nc1N)C(=O)NCCC(C)(C)C')"
1024,CHEMBL4109501,11.0,nM,[C-]#[N+]c1ccc2c(c1)[C@]1(N=C(N)N(Cc3ncccn3)C1=O)[C@]1(CC[C@H](OC)[C@H](CC)C1)C2,7.958607314841775,"Data(x=[33, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='[C-]#[N+]c1ccc2c(c1)[C@]1(N=C(N)N(Cc3ncccn3)C1=O)[C@]1(CC[C@H](OC)[C@H](CC)C1)C2')"
1025,CHEMBL3670368,11.0,nM,C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.958607314841775,"Data(x=[32, 9], edge_index=[2, 68], edge_attr=[68, 3], smiles='C[C@@]1(c2nc(NC(=O)c3ncc(C#N)cc3N)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1')"
1026,CHEMBL4111976,11.0,nM,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CCOCC2)C3=O)C[C@H]1C,7.958607314841775,"Data(x=[33, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(CC2CCOCC2)C3=O)C[C@H]1C')"
1027,CHEMBL1821819,11.0,nM,CCCC(Cc1cc2cc(-c3ccccc3C)ccc2nc1N)C(=O)NCC1CCCCC1,7.958607314841775,"Data(x=[33, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CCCC(Cc1cc2cc(-c3ccccc3C)ccc2nc1N)C(=O)NCC1CCCCC1')"
1028,CHEMBL3127087,11.0,nM,CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12,7.958607314841775,"Data(x=[28, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='CN1C(=O)[C@]2(N=C1N)c1cc(-c3cncc(Cl)c3)ccc1O[C@H]1CCOC[C@@H]12')"
1029,CHEMBL440957,11.0,nM,CCCC[C@H](N)[C@H](Cc1ccsc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1,7.958607314841775,"Data(x=[34, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CCCC[C@H](N)[C@H](Cc1ccsc1)NC(=O)c1cc(NCC2CC2C)nc(N(C)S(C)(=O)=O)c1')"
1030,CHEMBL4561732,11.0,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)cn1,7.958607314841775,"Data(x=[26, 9], edge_index=[2, 56], edge_attr=[56, 3], smiles='COc1cnc(C(=O)Nc2ccc(F)c([C@]3(C)CCSC(N)=N3)c2)cn1')"
1031,CHEMBL3653401,11.0,nM,C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1,7.958607314841775,"Data(x=[30, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='C[C@@]1(c2cc(NC(=O)c3ccc(Br)cn3)ccc2F)CO[C@@](C)(C(F)(F)F)C(N)=N1')"
1032,CHEMBL3916731,11.0,nM,CO[C@H]1CC[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(Cc2ncccn2)C3=O)C[C@@H]1C,7.958607314841775,"Data(x=[32, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CO[C@H]1CC[C@@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(Cc2ncccn2)C3=O)C[C@@H]1C')"
1033,CHEMBL3896933,11.0,nM,CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@@H]2CCCO2)C3=O)C[C@H]1C,7.958607314841775,"Data(x=[32, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='CO[C@@H]1[C@@H](C)C[C@]2(Cc3ccc(C#N)cc3[C@]23N=C(N)N(C[C@@H]2CCCO2)C3=O)C[C@H]1C')"
1034,CHEMBL409950,11.0,nM,CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1,7.958607314841775,"Data(x=[46, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='CCCCS(=O)(=O)C[C@@H](NC(=O)OCc1ccncc1)C(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CNCc1cccc(CC)c1')"
1035,CHEMBL2151181,11.0,nM,CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1,7.958607314841775,"Data(x=[25, 9], edge_index=[2, 54], edge_attr=[54, 3], smiles='CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CC(=O)N(C)C(=N)N3)s2)c1')"
1036,CHEMBL2151239,11.0,nM,CC(=O)N[C@@H](Cc1ccc(F)c(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21,7.958607314841775,"Data(x=[39, 9], edge_index=[2, 84], edge_attr=[84, 3], smiles='CC(=O)N[C@@H](Cc1ccc(F)c(C(F)(F)F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21')"
1037,CHEMBL508095,11.0,nM,CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)N(C(C)C)C1=O,7.958607314841775,"Data(x=[41, 9], edge_index=[2, 88], edge_attr=[88, 3], smiles='CCCN1CC(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@@H]2NCCN(Cc3ccccc3)C2=O)N(C(C)C)C1=O')"
1038,CHEMBL1929417,11.0,nM,NC1=Nc2ccc(Oc3ccccc3)cc2CN1CCC(=O)NC1C2CC3CC(C2)CC1C3,7.958607314841775,"Data(x=[33, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='NC1=Nc2ccc(Oc3ccccc3)cc2CN1CCC(=O)NC1C2CC3CC(C2)CC1C3')"
1039,CHEMBL1210349,11.0,nM,C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2cc(Cl)cc(Cl)c2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1,7.958607314841775,"Data(x=[45, 9], edge_index=[2, 96], edge_attr=[96, 3], smiles='C[C@H](NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cccc(N(c2cc(Cl)cc(Cl)c2)S(C)(=O)=O)c1)C(=O)NC1CCCCC1')"
1040,CHEMBL396765,11.0,nM,CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1,7.958607314841775,"Data(x=[44, 9], edge_index=[2, 92], edge_attr=[92, 3], smiles='CCCN(CCC)C(=O)c1cc(C(N)=O)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)CNCc2cccc(OC)c2)c1')"
1041,CHEMBL3968912,11.0,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCc4ncco4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1,7.958607314841775,"Data(x=[36, 9], edge_index=[2, 78], edge_attr=[78, 3], smiles='NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(OCc4ncco4)cn3)ccc2F)C[C@@H](C(F)(F)F)O1')"
1042,CHEMBL2048040,11.0,nM,CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1,7.958607314841775,"Data(x=[35, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC4CCC4)c3)[C@@H]2O)c1')"
1043,CHEMBL3656135,11.1,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N(C)C1=O,7.954677021213342,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21N=C(N)N(C)C1=O')"
1044,CHEMBL3980807,11.1,nM,COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21C=C(N)N(C)C1=O,7.954677021213342,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='COC1CCC2(CC1)Cc1ccc(-c3cc(F)cc(Cl)c3)cc1C21C=C(N)N(C)C1=O')"
1045,CHEMBL3959669,11.2,nM,COCC#Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2,7.950781977329818,"Data(x=[28, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='COCC#Cc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCC(OC)CC1)C2')"
1046,CHEMBL4449357,11.2,nM,NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(Cl)cn3)cc(F)c2F)[C@H]2[C@@H](S1)C2(F)F,7.950781977329818,"Data(x=[30, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='NC1=N[C@](CF)(c2cc(NC(=O)c3cnc(Cl)cn3)cc(F)c2F)[C@H]2[C@@H](S1)C2(F)F')"
1047,CHEMBL3893167,11.2,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)N(Cc2ncco2)C1=O,7.950781977329818,"Data(x=[33, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21NC(N)N(Cc2ncco2)C1=O')"
1048,CHEMBL3656136,11.2,nM,CN1OC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1,7.950781977329818,"Data(x=[33, 9], edge_index=[2, 76], edge_attr=[76, 3], smiles='CN1OC2(N=C1N)c1cc(-c3cc(F)cc(Cl)c3)ccc1CC21CCc2ccccc2CC1')"
1049,CHEMBL3910670,11.3,nM,COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCOCC2)C1=O,7.94692155651658,"Data(x=[34, 9], edge_index=[2, 78], edge_attr=[78, 3], smiles='COC1CCC2(CC1)Cc1ccc(CCC3CC3)cc1C21N=C(N)N(CC2CCOCC2)C1=O')"
1050,CHEMBL3394043,11.3,nM,NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3CCCOC3)cc12,7.94692155651658,"Data(x=[32, 9], edge_index=[2, 74], edge_attr=[74, 3], smiles='NC1=N[C@@]2(CO1)c1cc(-c3cccnc3F)ccc1Oc1cnc(C3CCCOC3)cc12')"
1051,CHEMBL2177309,11.4,nM,NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21,7.943095148663527,"Data(x=[29, 9], edge_index=[2, 66], edge_attr=[66, 3], smiles='NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21')"
1052,CHEMBL4162197,11.4,nM,COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3C(F)F)c2)cn1,7.943095148663527,"Data(x=[29, 9], edge_index=[2, 62], edge_attr=[62, 3], smiles='COc1cnc(C(=O)Nc2ccc(F)c([C@@]3(C)N=C(N)CO[C@H]3C(F)F)c2)cn1')"
1053,CHEMBL3980777,11.4,nM,COCCOc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCc3ccccc3CC1)C2,7.943095148663527,"Data(x=[31, 9], edge_index=[2, 70], edge_attr=[70, 3], smiles='COCCOc1ccc2c(c1)C1(N=C(N)N(C)C1=O)C1(CCc3ccccc3CC1)C2')"
1054,CHEMBL2177919,11.4,nM,Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O,7.943095148663527,"Data(x=[32, 9], edge_index=[2, 72], edge_attr=[72, 3], smiles='Cc1cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cn(C)c1=O')"
1055,CHEMBL3916393,11.5,nM,COC1CCC2(CC1)Cc1ccc(-c3cncs3)cc1C21N=C(N)N(C)C1=O,7.939302159646388,"Data(x=[28, 9], edge_index=[2, 64], edge_attr=[64, 3], smiles='COC1CCC2(CC1)Cc1ccc(-c3cncs3)cc1C21N=C(N)N(C)C1=O')"
